Date,AAPL,AMZN,GOOG,META,MSFT,SPY
2018-01-17,41.8659782409668,64.75,56.13811111450195,176.21713256835938,82.71524047851562,246.1030731201172
2018-01-18,41.90337371826172,64.66600036621094,56.029502868652344,178.4000244140625,82.67851257324219,245.68946838378906
2018-01-19,41.716373443603516,64.72899627685547,56.412357330322266,179.87840270996094,82.5867691040039,246.80735778808594
2018-01-22,41.375091552734375,66.3655014038086,57.319908142089844,183.9266357421875,84.06414794921875,248.81407165527344
2018-01-23,41.38444137573242,68.12699890136719,58.02213668823242,187.8756561279297,84.33027648925781,249.3421630859375
2018-01-24,40.72523880004883,67.87550354003906,57.737979888916016,185.0974578857422,84.2568359375,249.245361328125
2018-01-25,39.99825668334961,68.89749908447266,58.04197692871094,186.02020263671875,84.7248306274414,249.3509979248047
2018-01-26,40.09176254272461,70.10250091552734,58.31325149536133,188.52061462402344,86.31233215332031,252.23785400390625
2018-01-29,39.26192092895508,70.88400268554688,58.300357818603516,184.53189086914062,86.18386840820312,250.5655975341797
2018-01-30,39.030494689941406,71.89099884033203,57.710697174072266,185.6630096435547,85.10107421875,247.9954376220703
2018-01-31,39.138023376464844,72.54450225830078,58.020660400390625,185.43479919433594,87.1841049194336,248.11868286132812
2018-02-01,39.21984100341797,69.5,57.909568786621094,191.58653259277344,86.49588012695312,247.8370361328125
2018-02-02,37.5180778503418,71.49749755859375,55.14229202270508,188.79840087890625,84.22016143798828,242.44174194335938
2018-02-05,36.58072280883789,69.5,52.360130310058594,179.84866333007812,80.75151062011719,232.3021697998047
2018-02-06,38.1095085144043,72.14199829101562,53.59002685546875,183.8671112060547,83.80721282958984,236.87901306152344
2018-02-07,37.29368209838867,70.83899688720703,52.002071380615234,178.77706909179688,82.22888946533203,235.593994140625
2018-02-08,36.26749038696289,67.5250015258789,49.66822052001953,170.2440185546875,78.00778198242188,226.757080078125
2018-02-09,36.71108627319336,66.9800033569336,51.46646499633789,174.7387237548828,80.91667938232422,230.16339111328125
2018-02-12,38.18976974487305,69.3115005493164,52.168701171875,175.03639221191406,81.78842163085938,233.543212890625
2018-02-13,38.57234191894531,70.72550201416016,52.1766357421875,171.80178833007812,82.43077087402344,234.1240997314453
2018-02-14,39.28351593017578,72.55249786376953,53.049468994140625,178.1221923828125,83.72147369384766,237.28390502929688
2018-02-15,40.60259246826172,73.08799743652344,54.03240203857422,178.5587615966797,85.42708587646484,240.3116455078125
2018-02-16,40.47115707397461,72.43450164794922,54.29425048828125,175.97901916503906,84.81857299804688,240.38217163085938
2018-02-20,40.335018157958984,73.4175033569336,54.67412567138672,174.6395263671875,85.4823989868164,238.87696838378906
2018-02-21,40.151947021484375,74.14600372314453,55.1145133972168,176.5247344970703,84.3484115600586,237.688720703125
2018-02-22,40.48758316040039,74.26699829101562,54.88093185424805,177.5963134765625,84.56965637207031,237.99688720703125
2018-02-23,41.191715240478516,75.0,55.8807258605957,181.8628387451172,86.7177963256836,241.79034423828125
2018-02-26,42.00616455078125,76.09750366210938,56.72181701660156,183.49005126953125,87.97163391113281,244.59811401367188
2018-02-27,41.870033264160156,75.5989990234375,55.45918655395508,180.04708862304688,86.84685516357422,241.5439453125
2018-02-28,41.8066520690918,75.62249755859375,54.78670883178711,176.9315185546875,86.45042419433594,239.09701538085938
2018-03-01,41.07436752319336,74.67250061035156,53.0405387878418,174.570068359375,85.60224914550781,235.62046813964844
2018-03-02,41.358360290527344,75.01249694824219,53.506710052490234,175.2447509765625,85.78662872314453,236.83502197265625
2018-03-05,41.50152587890625,76.18049621582031,54.10232162475586,178.99534606933594,86.33056640625,239.5723114013672
2018-03-06,41.466331481933594,76.88200378417969,54.30713653564453,178.3801727294922,86.0355453491211,240.17958068847656
2018-03-07,41.08140182495117,77.25,55.03020095825195,182.27957153320312,86.53340911865234,240.09156799316406
2018-03-08,41.529693603515625,77.59300231933594,55.8415412902832,180.92022705078125,87.05892181396484,241.2534637451172
2018-03-09,42.24321365356445,78.94450378417969,57.529685974121094,183.78775024414062,89.00421905517578,245.4518585205078
2018-03-12,42.651611328125,79.91950225830078,57.7508659362793,183.3213653564453,89.21625518798828,245.14376831054688
2018-03-13,42.24087905883789,79.40899658203125,56.44508743286133,180.46383666992188,87.0405044555664,243.55946350097656
2018-03-14,41.88177490234375,79.55000305175781,57.00647735595703,182.75579833984375,86.5241928100586,242.30967712402344
2018-03-15,41.931053161621094,79.11599731445312,57.01094055175781,182.4283905029297,86.82842254638672,242.04563903808594
2018-03-16,41.78317642211914,78.58399963378906,56.32408142089844,183.64881896972656,87.21565246582031,242.30809020996094
2018-03-19,41.14476776123047,77.24649810791016,54.5432014465332,171.2163848876953,85.63910675048828,239.02955627441406
